300;combined;2702;4264;140;300;quick;2561;1113;75;300;merge;2094;4976;334;300;insertion;23255;23561;588;300;dp_quick;2807;1007;79
300;combined;2702;4263;138;300;quick;2964;1199;80;300;merge;2088;4976;337;300;insertion;21365;21672;537;300;dp_quick;2877;913;75
300;combined;2729;4285;138;300;quick;2639;1148;74;300;merge;2096;4976;331;300;insertion;22295;22605;560;300;dp_quick;2628;880;73
300;combined;2786;4343;191;300;quick;2619;1011;72;300;merge;2096;4976;329;300;insertion;23960;24264;600;300;dp_quick;2515;1087;77
300;combined;2785;4327;139;300;quick;2425;1110;71;300;merge;2096;4976;329;300;insertion;22906;23209;575;300;dp_quick;2556;1206;79
400;combined;3391;5902;212;400;quick;4139;1851;114;400;merge;2957;6976;452;400;insertion;42369;42775;1061;400;dp_quick;3692;1448;104
400;combined;3385;5885;207;400;quick;3621;1544;105;400;merge;2955;6976;449;400;insertion;39670;40074;992;400;dp_quick;3573;1437;104
400;combined;3415;5913;206;400;quick;3546;1366;97;400;merge;2992;6976;454;400;insertion;40187;40594;1006;400;dp_quick;3695;1409;104
400;combined;3377;5887;209;400;quick;3645;1696;105;400;merge;2960;6976;450;400;insertion;40843;41249;1022;400;dp_quick;3577;1540;105
400;combined;3355;5860;211;400;quick;3388;1386;97;400;merge;2970;6976;476;400;insertion;41265;41672;1044;400;dp_quick;3712;1378;105
400;combined;3417;5919;213;400;quick;3741;1576;104;400;merge;2970;6976;457;400;insertion;41825;42235;1051;400;dp_quick;3748;1432;104
400;combined;3381;5889;205;400;quick;3424;1618;103;400;merge;2949;6976;452;400;insertion;41573;41981;1037;400;dp_quick;3541;1464;104
400;combined;3383;5879;205;400;quick;3337;1438;96;400;merge;2961;6976;455;400;insertion;39408;39812;982;400;dp_quick;3446;1479;103
400;combined;3405;5892;206;400;quick;4369;2270;124;400;merge;2951;6976;454;400;insertion;39925;40331;1000;400;dp_quick;3723;1733;111
400;combined;3432;5931;206;400;quick;4398;1874;117;400;merge;2969;6976;449;400;insertion;37811;38214;946;400;dp_quick;3868;1317;103
500;combined;4608;7728;259;500;quick;4688;1845;129;500;merge;3846;8976;560;500;insertion;62042;62549;1579;500;dp_quick;4593;1857;133
500;combined;4607;7691;255;500;quick;4884;2160;160;500;merge;3864;8976;683;500;insertion;63605;64111;1605;500;dp_quick;4619;1982;148
500;combined;4617;7721;255;500;quick;5116;2135;139;500;merge;3853;8976;562;500;insertion;62047;62552;1586;500;dp_quick;4676;1787;131
500;combined;4558;7667;254;500;quick;4744;2047;133;500;merge;3847;8976;565;500;insertion;61362;61865;1529;500;dp_quick;4474;1924;131
500;combined;4667;7777;256;500;quick;4494;2283;136;500;merge;3842;8976;563;500;insertion;62724;63228;1569;500;dp_quick;5278;1875;141
500;combined;4779;7872;257;500;quick;4861;2338;140;500;merge;3861;8976;561;500;insertion;65282;65783;1624;500;dp_quick;4696;1943;135
500;combined;4554;7659;285;500;quick;4820;2294;143;500;merge;3850;8976;675;500;insertion;60330;60833;1512;500;dp_quick;4933;1944;184
500;combined;4685;7796;255;500;quick;5162;1895;135;500;merge;3831;8976;568;500;insertion;63855;64363;1627;500;dp_quick;4722;1790;133
500;combined;4666;7764;256;500;quick;4436;1980;130;500;merge;3864;8976;641;500;insertion;67130;67632;1696;500;dp_quick;4956;1843;138
500;combined;4639;7747;259;500;quick;5337;1855;135;500;merge;3851;8976;569;500;insertion;62529;63031;1580;500;dp_quick;5028;1664;133
600;combined;6032;9744;320;600;quick;5831;2720;170;600;merge;4781;11152;698;600;insertion;94927;95530;2375;600;dp_quick;5744;2441;169
600;combined;6181;9884;311;600;quick;6641;2381;169;600;merge;4796;11152;713;600;insertion;93611;94221;2393;600;dp_quick;6854;2198;173
600;combined;6089;9805;306;600;quick;5927;2643;168;600;merge;4798;11152;687;600;insertion;91183;91789;2268;600;dp_quick;6144;2224;167
600;combined;6099;9798;307;600;quick;5941;2710;168;600;merge;4803;11152;687;600;insertion;89910;90509;2228;600;dp_quick;6878;2363;178
600;combined;6100;9814;307;600;quick;6055;2566;168;600;merge;4798;11152;695;600;insertion;85905;86508;2130;600;dp_quick;5744;2324;204
600;combined;6119;9837;364;600;quick;5789;2124;156;600;merge;4805;11152;798;600;insertion;93817;94420;2399;600;dp_quick;5399;2210;164
600;combined;6113;9817;307;600;quick;6240;3288;185;600;merge;4788;11152;694;600;insertion;92802;93408;2315;600;dp_quick;5982;2387;170
600;combined;6082;9798;306;600;quick;5746;2879;171;600;merge;4803;11152;687;600;insertion;88825;89429;2200;600;dp_quick;5561;2249;162
600;combined;6043;9744;322;600;quick;5693;2630;164;600;merge;4786;11152;732;600;insertion;87553;88159;2191;600;dp_quick;5863;2170;162
600;combined;5960;9659;304;600;quick;6451;2399;167;600;merge;4813;11152;787;600;insertion;89645;90250;2276;600;dp_quick;6065;2198;167
700;combined;7751;12061;366;700;quick;7567;3614;213;700;merge;5754;13352;839;700;insertion;117191;117896;2904;700;dp_quick;7017;2737;196
700;combined;7634;11940;363;700;quick;7660;3315;209;700;merge;5752;13352;901;700;insertion;119586;120290;2963;700;dp_quick;7324;2810;201
700;combined;7684;12013;363;700;quick;7601;3878;220;700;merge;5747;13352;815;700;insertion;121668;122378;3026;700;dp_quick;7141;3509;213
700;combined;7615;11937;361;700;quick;7593;3238;205;700;merge;5738;13352;822;700;insertion;123980;124682;3069;700;dp_quick;7085;2490;191
700;combined;7538;11858;359;700;quick;7168;3675;209;700;merge;5757;13352;817;700;insertion;122409;123113;3030;700;dp_quick;7215;2989;204
700;combined;7803;12113;365;700;quick;7271;3426;208;700;merge;5749;13352;815;700;insertion;118800;119505;2949;700;dp_quick;6707;2788;195
700;combined;7687;11992;363;700;quick;7580;3599;213;700;merge;5732;13352;820;700;insertion;120918;121622;2994;700;dp_quick;7995;2463;201
700;combined;7711;12041;363;700;quick;7102;3071;199;700;merge;5740;13352;929;700;insertion;130496;131204;3227;700;dp_quick;8430;2513;208
700;combined;7614;11922;360;700;quick;7142;2861;194;700;merge;5729;13352;823;700;insertion;125660;126366;3109;700;dp_quick;7814;2476;198
700;combined;7791;12108;365;700;quick;6844;2673;186;700;merge;5758;13352;821;700;insertion;127599;128304;3158;700;dp_quick;7333;2730;199
800;combined;7458;13266;451;800;quick;8487;3385;229;800;merge;6684;15552;937;800;insertion;160854;161663;3983;800;dp_quick;8997;3077;235
800;combined;7597;13374;454;800;quick;9256;4910;267;800;merge;6743;15552;937;800;insertion;154126;154932;3819;800;dp_quick;8553;3223;233
800;combined;7609;13413;454;800;quick;8331;3994;238;800;merge;6700;15552;940;800;insertion;153220;154025;3790;800;dp_quick;8172;3030;224
800;combined;7567;13360;453;800;quick;7973;3463;226;800;merge;6748;15552;938;800;insertion;151351;152159;3854;800;dp_quick;8699;2850;228
800;combined;7594;13380;459;800;quick;7949;3885;232;800;merge;6743;15552;937;800;insertion;163778;164581;4050;800;dp_quick;7759;3049;220
800;combined;7682;13450;455;800;quick;9384;4328;257;800;merge;6747;15552;952;800;insertion;158927;159735;3929;800;dp_quick;8372;2991;228
800;combined;7579;13381;453;800;quick;9395;5065;272;800;merge;6707;15552;936;800;insertion;159560;160362;3950;800;dp_quick;8244;3114;225
800;combined;7692;13454;448;800;quick;8685;4170;246;800;merge;6725;15552;948;800;insertion;159413;160221;3945;800;dp_quick;7962;3188;228
800;combined;7567;13405;446;800;quick;8441;3610;233;800;merge;6686;15552;926;800;insertion;161881;162688;4013;800;dp_quick;8594;3033;231
800;combined;7611;13386;449;800;quick;8271;4134;243;800;merge;6715;15552;928;800;insertion;162042;162847;4005;800;dp_quick;7890;3370;230
900;combined;8964;15462;508;900;quick;9709;4876;279;900;merge;7693;17752;1069;900;insertion;209147;210054;5167;900;dp_quick;10547;4089;282
900;combined;8979;15454;506;900;quick;9588;4002;262;900;merge;7736;17752;1056;900;insertion;203565;204471;5030;900;dp_quick;10050;3621;270
900;combined;9088;15587;511;900;quick;9169;4636;272;900;merge;7724;17752;1060;900;insertion;200146;201055;4957;900;dp_quick;9512;4068;274
900;combined;9015;15512;509;900;quick;9782;4975;283;900;merge;7708;17752;1058;900;insertion;210622;211525;5202;900;dp_quick;9581;3868;267
900;combined;8833;15323;505;900;quick;10306;5192;294;900;merge;7728;17752;1058;900;insertion;192405;193308;4758;900;dp_quick;8826;3776;259
900;combined;8940;15436;507;900;quick;10108;4425;275;900;merge;7707;17752;1056;900;insertion;201292;202200;4974;900;dp_quick;9706;3536;263
900;combined;8893;15388;506;900;quick;9130;4874;277;900;merge;7692;17752;1057;900;insertion;206899;207804;5112;900;dp_quick;9207;3598;263
900;combined;8960;15446;508;900;quick;9531;4497;273;900;merge;7701;17752;1060;900;insertion;206425;207330;5099;900;dp_quick;9496;4333;279
900;combined;8932;15458;507;900;quick;8911;4064;257;900;merge;7686;17752;1062;900;insertion;200708;201613;4959;900;dp_quick;9702;3460;263
900;combined;8845;15350;503;900;quick;10511;4756;288;900;merge;7704;17752;1062;900;insertion;212813;213719;5255;900;dp_quick;11594;3782;286
1000;combined;10271;17481;560;1000;quick;11000;4592;300;1000;merge;8699;19952;1171;1000;insertion;261157;262163;6455;1000;dp_quick;10409;4172;295
1000;combined;10172;17386;559;1000;quick;9843;4699;290;1000;merge;8730;19952;1175;1000;insertion;249191;250197;6152;1000;dp_quick;10990;4485;308
1000;combined;10220;17413;558;1000;quick;10747;5085;308;1000;merge;8693;19952;1170;1000;insertion;251601;252607;6229;1000;dp_quick;11455;3924;301
1000;combined;10362;17581;568;1000;quick;10544;4410;291;1000;merge;8714;19952;1172;1000;insertion;249134;250137;6152;1000;dp_quick;11436;4166;303
1000;combined;10256;17483;559;1000;quick;10725;4570;296;1000;merge;8725;19952;1171;1000;insertion;254504;255512;6296;1000;dp_quick;10517;4573;302
1000;combined;10376;17585;563;1000;quick;10748;5199;309;1000;merge;8707;19952;1178;1000;insertion;255905;256915;6318;1000;dp_quick;11752;4764;319
1000;combined;10243;17445;558;1000;quick;10315;4636;294;1000;merge;8698;19952;1183;1000;insertion;246982;247989;6100;1000;dp_quick;11645;4227;310
1000;combined;10291;17487;561;1000;quick;10656;4565;298;1000;merge;8708;19952;1174;1000;insertion;258135;259140;6401;1000;dp_quick;10554;4308;299
1000;combined;10365;17567;563;1000;quick;10577;4590;294;1000;merge;8721;19952;1177;1000;insertion;253189;254193;6249;1000;dp_quick;10532;3992;292
1000;combined;10267;17485;559;1000;quick;11394;4937;310;1000;merge;8697;19952;1171;1000;insertion;257666;258670;6362;1000;dp_quick;10134;4155;291
1100;combined;12004;19914;624;1100;quick;11750;4819;342;1100;merge;9764;22304;1317;1100;insertion;314792;315894;7766;1100;dp_quick;11704;4289;324
1100;combined;11782;19690;625;1100;quick;11579;5049;326;1100;merge;9730;22304;1307;1100;insertion;296643;297752;7771;1100;dp_quick;11800;4472;328
1100;combined;11788;19699;618;1100;quick;12422;5129;335;1100;merge;9723;22304;1311;1100;insertion;295778;296880;7772;1100;dp_quick;12289;4575;334
1100;combined;11732;19658;618;1100;quick;12295;5717;348;1100;merge;9747;22304;1308;1100;insertion;301659;302763;7450;1100;dp_quick;11425;4832;330
1100;combined;11631;19523;613;1100;quick;12636;5186;339;1100;merge;9753;22304;1300;1100;insertion;295455;296562;7291;1100;dp_quick;12499;4299;326
1100;combined;11800;19725;617;1100;quick;13354;6171;368;1100;merge;9711;22304;1301;1100;insertion;302157;303264;7482;1100;dp_quick;12020;4763;337
1100;combined;11879;19782;619;1100;quick;11821;5894;346;1100;merge;9752;22304;1299;1100;insertion;307774;308882;7599;1100;dp_quick;12146;4771;333
1100;combined;11734;19661;618;1100;quick;12383;6312;362;1100;merge;9723;22304;1304;1100;insertion;300143;301249;7429;1100;dp_quick;11338;4545;323
1100;combined;11686;19604;631;1100;quick;11861;5064;330;1100;merge;9742;22304;1312;1100;insertion;307612;308715;7818;1100;dp_quick;11820;4161;330
1100;combined;11634;19540;608;1100;quick;11519;4759;320;1100;merge;9728;22304;1293;1100;insertion;304592;305695;7587;1100;dp_quick;12459;4231;328
1200;combined;13188;21822;674;1200;quick;14215;7110;441;1200;merge;10747;24704;1443;1200;insertion;355638;356843;8826;1200;dp_quick;13645;5118;384
1200;combined;13338;21979;676;1200;quick;12778;5570;359;1200;merge;10779;24704;1440;1200;insertion;357602;358807;8830;1200;dp_quick;12904;5551;372
1200;combined;13279;21890;675;1200;quick;12787;6794;386;1200;merge;10774;24704;1444;1200;insertion;365844;367049;9054;1200;dp_quick;13643;4825;367
1200;combined;13440;22081;678;1200;quick;13083;6787;386;1200;merge;10765;24704;1442;1200;insertion;350880;352086;8789;1200;dp_quick;14151;5382;379
1200;combined;13451;22063;680;1200;quick;13489;6127;377;1200;merge;10787;24704;1438;1200;insertion;366321;367529;9115;1200;dp_quick;13962;4936;369
1200;combined;13360;21958;682;1200;quick;12957;5401;358;1200;merge;10789;24704;1451;1200;insertion;351228;352432;8673;1200;dp_quick;14351;5071;379
1200;combined;13443;22092;676;1200;quick;13232;6454;382;1200;merge;10774;24704;1437;1200;insertion;352648;353851;8723;1200;dp_quick;14599;4908;375
1200;combined;13575;22187;676;1200;quick;14829;7428;418;1200;merge;10814;24704;1447;1200;insertion;355432;356636;8795;1200;dp_quick;12562;4883;354
1200;combined;13349;21970;669;1200;quick;14525;6187;391;1200;merge;10760;24704;1428;1200;insertion;361074;362280;8947;1200;dp_quick;12753;5797;377
1200;combined;13457;22108;673;1200;quick;13126;5609;361;1200;merge;10762;24704;1436;1200;insertion;369160;370372;9122;1200;dp_quick;13263;4707;354
1300;combined;15054;24351;739;1300;quick;14617;6371;407;1300;merge;11832;27104;1584;1300;insertion;438868;440173;10836;1300;dp_quick;14737;6323;433
1300;combined;15014;24336;737;1300;quick;14568;5768;391;1300;merge;11827;27104;1576;1300;insertion;434851;436157;10725;1300;dp_quick;13995;5484;394
1300;combined;15056;24397;739;1300;quick;16417;7530;445;1300;merge;11829;27104;1580;1300;insertion;411155;412462;10144;1300;dp_quick;13922;6347;407
1300;combined;15104;24412;740;1300;quick;16046;7393;440;1300;merge;11864;27104;1578;1300;insertion;425563;426870;10503;1300;dp_quick;15171;6178;418
1300;combined;14870;24170;734;1300;quick;14411;6980;414;1300;merge;11831;27104;1578;1300;insertion;425496;426799;10500;1300;dp_quick;14606;6052;410
1300;combined;15151;24484;742;1300;quick;14526;7067;418;1300;merge;11851;27104;1559;1300;insertion;426442;427749;10540;1300;dp_quick;17065;5871;431
1300;combined;15178;24509;742;1300;quick;15669;7130;431;1300;merge;11802;27104;1565;1300;insertion;421752;423061;10404;1300;dp_quick;14537;5241;390
1300;combined;15085;24440;741;1300;quick;14021;7157;414;1300;merge;11839;27104;1563;1300;insertion;415079;416387;10248;1300;dp_quick;15084;6949;433
1300;combined;14953;24279;735;1300;quick;16282;5824;411;1300;merge;11870;27104;1560;1300;insertion;422662;423968;10424;1300;dp_quick;15654;5254;402
1300;combined;14881;24204;735;1300;quick;14860;6285;405;1300;merge;11868;27104;1581;1300;insertion;414421;415729;10221;1300;dp_quick;14035;5935;401
1400;combined;16739;26791;798;1400;quick;17521;7890;476;1400;merge;12907;29504;1686;1400;insertion;493368;494772;12172;1400;dp_quick;17339;5869;446
1400;combined;16882;26888;801;1400;quick;16749;7700;470;1400;merge;12881;29504;1689;1400;insertion;511127;512529;12603;1400;dp_quick;16038;6163;438
1400;combined;16688;26692;795;1400;quick;16213;6918;439;1400;merge;12883;29504;1690;1400;insertion;493118;494523;12162;1400;dp_quick;16136;6065;435
1400;combined;16799;26828;800;1400;quick;15185;7110;436;1400;merge;12894;29504;1689;1400;insertion;497647;499052;12326;1400;dp_quick;16563;5523;431
1400;combined;16651;26650;795;1400;quick;16563;6653;440;1400;merge;12936;29504;1688;1400;insertion;489955;491362;12117;1400;dp_quick;16500;5685;436
1400;combined;16636;26645;795;1400;quick;15859;6614;431;1400;merge;12900;29504;1691;1400;insertion;477927;479334;11803;1400;dp_quick;15486;5529;418
1400;combined;16750;26794;798;1400;quick;17994;8024;484;1400;merge;12909;29504;1683;1400;insertion;491404;492812;12143;1400;dp_quick;15457;5800;432
1400;combined;16654;26686;795;1400;quick;17790;7687;475;1400;merge;12898;29504;1692;1400;insertion;495723;497128;12240;1400;dp_quick;15820;6249;440
1400;combined;16669;26729;796;1400;quick;16692;7320;455;1400;merge;12889;29504;1688;1400;insertion;492079;493487;12160;1400;dp_quick;15321;6129;432
1400;combined;16654;26700;795;1400;quick;17241;5878;432;1400;merge;12898;29504;1685;1400;insertion;487902;489308;12060;1400;dp_quick;14928;5993;424
1500;combined;18325;29088;860;1500;quick;16892;6994;459;1500;merge;13937;31904;1820;1500;insertion;565005;566511;13958;1500;dp_quick;16743;6442;466
1500;combined;18635;29389;868;1500;quick;18409;7973;496;1500;merge;13971;31904;1817;1500;insertion;565669;567178;13964;1500;dp_quick;17982;7845;507
1500;combined;18636;29398;870;1500;quick;16984;7965;485;1500;merge;13934;31904;1830;1500;insertion;563843;565350;13955;1500;dp_quick;17623;6470;470
1500;combined;18614;29356;869;1500;quick;17364;7474;479;1500;merge;13951;31904;1851;1500;insertion;560661;562161;13834;1500;dp_quick;18560;6584;490
1500;combined;18535;29281;884;1500;quick;18977;9889;544;1500;merge;13926;31904;1819;1500;insertion;567517;569027;14010;1500;dp_quick;19723;5994;483
1500;combined;18389;29125;859;1500;quick;17382;8773;505;1500;merge;13932;31904;1820;1500;insertion;563927;565428;13960;1500;dp_quick;18956;6587;491
1500;combined;18543;29283;862;1500;quick;17915;8046;494;1500;merge;13945;31904;1818;1500;insertion;572737;574241;14162;1500;dp_quick;16861;6672;473
1500;combined;18385;29096;859;1500;quick;16517;6780;454;1500;merge;13963;31904;1814;1500;insertion;565637;567142;14022;1500;dp_quick;17156;5993;455
1500;combined;18513;29229;861;1500;quick;17917;7971;491;1500;merge;13981;31904;1811;1500;insertion;560838;562344;13853;1500;dp_quick;17438;6419;490
1500;combined;18534;29271;864;1500;quick;16661;7462;471;1500;merge;13983;31904;1821;1500;insertion;555824;557330;13714;1500;dp_quick;16574;7025;474
1600;combined;16858;30050;985;1600;quick;18557;7310;497;1600;merge;15027;34304;1940;1600;insertion;657109;658715;16226;1600;dp_quick;19038;6597;501
1600;combined;16701;29862;973;1600;quick;18843;8450;524;1600;merge;15055;34304;1939;1600;insertion;649878;651482;16058;1600;dp_quick;18396;6837;504
1600;combined;16807;30004;971;1600;quick;17714;9548;536;1600;merge;15051;34304;1952;1600;insertion;656949;658555;16357;1600;dp_quick;17842;7055;500
1600;combined;16837;30061;978;1600;quick;17933;8529;517;1600;merge;15024;34304;1937;1600;insertion;647160;648766;15999;1600;dp_quick;19388;6916;513
1600;combined;16737;29908;967;1600;quick;19473;11057;583;1600;merge;15079;34304;1936;1600;insertion;664874;666481;16401;1600;dp_quick;18288;7539;513
1600;combined;16711;29886;972;1600;quick;18909;8198;515;1600;merge;15034;34304;1931;1600;insertion;652713;654319;16099;1600;dp_quick;18094;6972;501
1600;combined;16558;29713;966;1600;quick;18137;9350;532;1600;merge;15016;34304;1929;1600;insertion;650191;651796;16067;1600;dp_quick;21315;7766;547
1600;combined;16760;29977;971;1600;quick;19652;8349;530;1600;merge;14991;34304;1936;1600;insertion;635700;637307;15701;1600;dp_quick;19248;7191;516
1600;combined;16749;29913;967;1600;quick;18463;9462;538;1600;merge;15069;34304;1936;1600;insertion;649354;650962;16026;1600;dp_quick;18499;6958;504
1600;combined;16689;29857;966;1600;quick;19718;9303;554;1600;merge;15025;34304;1934;1600;insertion;641023;642634;15843;1600;dp_quick;18886;7472;518
1700;combined;18138;32149;1036;1700;quick;21646;8625;567;1700;merge;16073;36704;2079;1700;insertion;719829;721534;17768;1700;dp_quick;20658;8743;572
1700;combined;18117;32131;1035;1700;quick;18777;9286;552;1700;merge;16114;36704;2068;1700;insertion;726310;728013;17910;1700;dp_quick;21092;7225;545
1700;combined;18111;32087;1034;1700;quick;22744;11687;639;1700;merge;16168;36704;2085;1700;insertion;720231;721940;17876;1700;dp_quick;21916;7922;569
1700;combined;18167;32163;1036;1700;quick;19428;8578;544;1700;merge;16139;36704;2068;1700;insertion;732411;734117;18052;1700;dp_quick;20427;6844;529
1700;combined;18171;32187;1038;1700;quick;19677;9642;566;1700;merge;16109;36704;2089;1700;insertion;724984;726689;17878;1700;dp_quick;20033;7943;546
1700;combined;18211;32196;1038;1700;quick;20968;8584;559;1700;merge;16174;36704;2066;1700;insertion;719130;720837;17736;1700;dp_quick;19337;7821;544
1700;combined;18239;32240;1037;1700;quick;19440;9460;560;1700;merge;16119;36704;2062;1700;insertion;722107;723815;17802;1700;dp_quick;19938;8094;565
1700;combined;18247;32248;1039;1700;quick;20369;10159;586;1700;merge;16155;36704;2070;1700;insertion;717121;718828;17696;1700;dp_quick;22974;8035;582
1700;combined;18341;32347;1091;1700;quick;20015;9165;557;1700;merge;16125;36704;2071;1700;insertion;742298;744005;18318;1700;dp_quick;20579;7216;541
1700;combined;18061;32052;1034;1700;quick;20540;9145;563;1700;merge;16129;36704;2073;1700;insertion;736055;737765;18169;1700;dp_quick;21134;7543;558
1800;combined;19612;34441;1097;1800;quick;22569;10705;627;1800;merge;17227;39104;2198;1800;insertion;814834;816640;20144;1800;dp_quick;22209;7974;587
1800;combined;19602;34429;1097;1800;quick;21632;9651;597;1800;merge;17186;39104;2196;1800;insertion;819603;821411;20237;1800;dp_quick;21102;7893;572
1800;combined;19598;34398;1097;1800;quick;23282;9837;621;1800;merge;17235;39104;2193;1800;insertion;824536;826343;20393;1800;dp_quick;21298;8141;583
1800;combined;19596;34432;1097;1800;quick;20531;9019;575;1800;merge;17184;39104;2189;1800;insertion;807066;808874;19934;1800;dp_quick;21124;7987;571
1800;combined;19614;34415;1095;1800;quick;21134;9476;590;1800;merge;17227;39104;2198;1800;insertion;826472;828279;20418;1800;dp_quick;23002;7465;577
1800;combined;19741;34522;1097;1800;quick;21277;10055;600;1800;merge;17248;39104;2204;1800;insertion;817874;819678;20211;1800;dp_quick;21397;8251;583
1800;combined;19656;34448;1096;1800;quick;22517;10095;622;1800;merge;17219;39104;2196;1800;insertion;823694;825500;20331;1800;dp_quick;21989;8682;599
1800;combined;19681;34470;1096;1800;quick;20530;8922;572;1800;merge;17211;39104;2197;1800;insertion;815721;817531;20181;1800;dp_quick;21495;7876;574
1800;combined;19597;34409;1114;1800;quick;21903;10452;614;1800;merge;17208;39104;2190;1800;insertion;785240;787044;19396;1800;dp_quick;24689;7526;603
1800;combined;19736;34542;1098;1800;quick;22757;10415;627;1800;merge;17207;39104;2193;1800;insertion;814079;815886;20099;1800;dp_quick;23706;7568;591
1900;combined;21190;36790;1155;1900;quick;21620;11397;644;1900;merge;18318;41504;2314;1900;insertion;902837;904742;22316;1900;dp_quick;22149;9470;627
1900;combined;21184;36766;1157;1900;quick;23257;12016;674;1900;merge;18364;41504;2322;1900;insertion;909419;911326;22451;1900;dp_quick;21739;9029;617
1900;combined;21060;36693;1161;1900;quick;23828;10014;635;1900;merge;18320;41504;2317;1900;insertion;889774;891681;21981;1900;dp_quick;24065;8273;623
1900;combined;21068;36706;1152;1900;quick;24752;10785;664;1900;merge;18276;41504;2314;1900;insertion;918553;920459;22689;1900;dp_quick;25494;9496;663
1900;combined;21084;36724;1153;1900;quick;26577;12711;726;1900;merge;18294;41504;2318;1900;insertion;879984;881897;21746;1900;dp_quick;22990;9932;648
1900;combined;20946;36532;1147;1900;quick;22637;10471;637;1900;merge;18358;41504;2326;1900;insertion;897475;899385;22163;1900;dp_quick;23906;8969;638
1900;combined;20989;36590;1158;1900;quick;22499;9739;618;1900;merge;18304;41504;2308;1900;insertion;912478;914386;22545;1900;dp_quick;22137;8608;651
1900;combined;20971;36547;1150;1900;quick;21974;9551;615;1900;merge;18334;41504;2312;1900;insertion;909335;911240;22455;1900;dp_quick;22697;9282;626
1900;combined;21075;36679;1166;1900;quick;24049;11145;667;1900;merge;18332;41504;2313;1900;insertion;911881;913787;22546;1900;dp_quick;23135;8391;615
1900;combined;20963;36581;1158;1900;quick;22575;10595;641;1900;merge;18317;41504;2313;1900;insertion;899383;901293;22293;1900;dp_quick;21620;8940;614
2000;combined;22735;39121;1221;2000;quick;24189;11225;677;2000;merge;19433;43904;2434;2000;insertion;965833;967839;23837;2000;dp_quick;22952;8909;638
2000;combined;22374;38804;1213;2000;quick;23331;10274;653;2000;merge;19392;43904;2451;2000;insertion;990563;992566;24445;2000;dp_quick;23456;9442;654
